ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
4665-V	HSK 6	跟踪	gēnzōng	poursuivre; traquer; suivre de près	跟踪调查 - gēnzōng diàochá - Enquête de suivi<br>跟踪监视 - gēnzōng jiānshì - Surveillance de suivi	verbe,action,espace	[sound:hsk6_跟踪.wav]
4666-V	HSK 6	个体	gètǐ	individu; unité individuelle	个体动物 - gètǐ dòngwù - Animal individuel<br>个体户 - gètǐ hù - Entreprise individuelle	nom,objet,société	[sound:hsk6_个体.wav]
4667-V	HSK 6	公	gōng	public	公共设施 - gōnggòng shèshī - Infrastructures publiques<br>公共场所 - gōnggòng chǎngsuǒ - Lieu public	nom,qualité,administration	[sound:hsk6_公.wav]
4668-V	HSK 6	宫	gōng	palais; temple	宫殿 - gōngdiàn - Palais<br>宫墙 - gōngqiáng - Mur du palais	nom,objet,architecture	[sound:hsk6_宫.wav]
4669-V	HSK 6	公安	gōng'ān	police publique; forces de l'ordre	公安部门 - gōng'ān bùmén - Service de police publique<br>公安人员 - gōng'ān rényuán - Agent de police publique	nom,objet,sécurité	[sound:hsk6_公安.wav]
4670-V	HSK 6	工地	gōngdì	chantier	工地现场 - gōngdì xiànchǎng - Site de chantier<br>工地安全 - gōngdì ānquán - Sécurité sur le chantier	nom,objet,travail	[sound:hsk6_工地.wav]
4671-V	HSK 6	工夫	gōngfu	temps; effort; travail	工夫不负有心人 - gōngfu bù fù yǒuxīn rén - Le travail acharné ne déçoit pas les personnes déterminées<br>工夫时间 - gōngfu shíjiān - Temps de travail	nom,objet,temps	[sound:hsk6_工夫.wav]
4672-V	HSK 6	公告	gōnggào	annonce; avis public	公告发布 - gōnggào fābù - Publication d'une annonce<br>公告内容 - gōnggào nèiróng - Contenu de l'annonce	nom,objet,communication	[sound:hsk6_公告.wav]
4673-V	HSK 6	巩固	gǒnggù	consolider; renforcer; solidifier	巩固基础 - gǒnggù jīchǔ - Consolider les bases<br>巩固成果 - gǒnggù chéngguǒ - Renforcer les résultats	verbe,action,concept	[sound:hsk6_巩固.wav]
4674-V	HSK 6	共计	gòngjì	total; en tout; au total	共计人数 - gòngjì rénshù - Nombre total de personnes<br>共计金额 - gòngjì jīn'é - Montant total	nom,objet,calcul	[sound:hsk6_共计.wav]
4675-V	HSK 6	供给	gōngjǐ	fournir; approvisionner	供给充足 - gōngjǐ chōngzú - Approvisionnement suffisant<br>供给不足 - gōngjǐ bùzú - Approvisionnement insuffisant	nom,objet,commerce	[sound:hsk6_供给.wav]
4676-V	HSK 6	攻击	gōngjī	attaquer; frapper	攻击敌人 - gōngjī dírén - Attaquer l'ennemi<br>攻击目标 - gōngjī mùbiāo - Cible d'attaque	verbe,action,combat	[sound:hsk6_攻击.wav]
4677-V	HSK 6	公开	gōngkāi	publier; rendre public	公开信息 - gōngkāi xìnxī - Informations publiques<br>公开透明 - gōngkāi tòumíng - Transparence publique	nom,objet,communication	[sound:hsk6_公开.wav]
4678-V	HSK 6	公民	gōngmín	citoyen; membre d'une communauté politique	公民权利 - gōngmín quányì - Droits des citoyens<br>公民义务 - gōngmín yìwù - Devoirs des citoyens	nom,objet,société	[sound:hsk6_公民.wav]
4679-V	HSK 6	公认	gōngrèn	reconnu publiquement; largement accepté	公认的事实 - gōngrèn de shìshí - Faits largement reconnus<br>公认的权威 - gōngrèn de quánwēi - Autorité largement reconnue	nom,objet,société	[sound:hsk6_公认.wav]
4680-V	HSK 6	功效	gōngxiào	efficacité; effet; résultat	功效显著 - gōngxiào xiǎnzhù - Efficacité remarquable<br>功效不佳 - gōngxiào bù jiā - Efficacité médiocre	nom,objet,performance	[sound:hsk6_功效.wav]
4681-V	HSK 6	工序	gōngxù	processus de travail; étape de production	工序安排 - gōngxù ānpái - Organisation du processus de travail<br>工序优化 - gōngxù yōuhuà - Optimisation du processus de travail	nom,objet,industrie	[sound:hsk6_工序.wav]
4682-V	HSK 6	公益	gōngyì	bien public; œuvre de charité	公益事业 - gōngyì shìyè - Œuvre de charité<br>公益活动 - gōngyì huódòng - Activités de bien public	nom,objet,société	[sound:hsk6_公益.wav]
4683-V	HSK 6	供应	gōngyìng	fournir; approvisionner; fournir des biens ou des services	供应链 - gōngyìng liàn - Chaîne d'approvisionnement<br>供应商 - gōngyìng shāng - Fournisseur	nom,objet,commerce	[sound:hsk6_供应.wav]
4684-V	HSK 6	公元	gōngyuán	ère commune; après Jésus-Christ	公元前 - gōngyuán qián - Avant l'ère commune<br>公元后 - gōngyuán hòu - Après l'ère commune	nom,objet,temps	[sound:hsk6_公元.wav]
4685-V	HSK 6	公正	gōngzhèng	juste; équitable; impartial	公正的裁决 - gōngzhèng de cáijué - Décision juste<br>公正的竞争 - gōngzhèng de jìngzhēng - Concurrence équitable	nom,qualité,justice	[sound:hsk6_公正.wav]
4686-V	HSK 6	公众	gōngzhòng	public; grand public	公众意见 - gōngzhòng yìjiàn - Opinion publique<br>公众参与 - gōngzhòng cānyù - Participation du grand public	nom,objet,société	[sound:hsk6_公众.wav]
4687-V	HSK 6	公主	gōngzhǔ	princesse	公主的故事 - gōngzhǔ de gùshì - Histoire de la princesse<br>公主的角色 - gōngzhǔ de juésè - Rôle de la princesse	nom,objet,personnage	[sound:hsk6_公主.wav]
4688-V	HSK 6	沟	gōu	fossé; tranchée; canal	"沟渠 - gōuqú - Canal<br>沟通 - gōutōng - Communication (littéralement ""creuser un fossé pour communiquer"")"	nom,objet,nature	[sound:hsk6_沟.wav]
4689-V	HSK 6	构造	gòuzào	structure; construction; construire	构造设计 - gòuzào shèjì - Conception de la structure<br>构造分析 - gòuzào fēnxī - Analyse de la structure	nom,objet,architecture	[sound:hsk6_构造.wav]
4690-V	HSK 6	顾	gù	consulter; demander conseil à; se soucier de	顾问服务 - gùwèn fúwù - Service de consultation<br>顾客满意 - gùkè mǎnyì - Satisfaction du client	verbe,action,concept	[sound:hsk6_顾.wav]
4691-V	HSK 6	拐	guǎi	tourner; faire un détour; tourner à	拐弯 - guǎi wān - Tourner<br>拐路 - guǎi lù - Détour	verbe,action,espace	[sound:hsk6_拐.wav]
4692-V	HSK 6	拐弯	guǎiwān	tourner; faire un détour; tourner à	拐弯的技巧 - guǎiwān de jìqiǎo - Techniques de tournage<br>拐弯的原因 - guǎiwān de yuányīn - Raisons du tournant	verbe,action,espace	[sound:hsk6_拐弯.wav]
4693-V	HSK 6	罐	guàn	bidon; pot	罐头 - guàn tóu - Conserve<br>罐子 - guàn zi - Pot	nom,objet,contenant	[sound:hsk6_罐.wav]
4694-V	HSK 6	官	guān	fonctionnaire; officiel 	官员 - guān yuán - Fonctionnaire<br>官职 - guān zhí - Poste officiel	nom,objet,société	[sound:hsk6_官.wav]
4695-V	HSK 6	关爱	guān’ài	carer de; s'occuper de	关爱儿童 - guān’ài értóng - S'occuper des enfants<br>关爱老人 - guān’ài lǎorén - S'occuper des personnes âgées	nom,objet,relation	[sound:hsk6_关爱.wav]
4696-V	HSK 6	管道	guǎndào	tuyau; canal	水管 - guǎndào shuǐ - Tuyau d'eau<br>管道系统 - guǎndào xìtǒng - Système de tuyauterie	nom,objet,technique	[sound:hsk6_管道.wav]
4697-V	HSK 6	官方	guānfāng	définitif; officiel	官方消息 - guānfāng xiāoxi - Message officiel<br>官方立场 - guānfāng lìchǎng - Position officielle	nom,objet,société	[sound:hsk6_官方.wav]
4698-V	HSK 6	广阔	guǎngkuò	vaste; large	广阔的天空 - guǎngkuò de tiānkōng - Ciel vaste<br>广阔的视野 - guǎngkuò de shìyě - Vue d'ensemble	nom,objet,espace	[sound:hsk6_广阔.wav]
4699-V	HSK 6	观光	guānguāng	touriste; visiter	观光团 - guānguāng tuán - Groupe touristique<br>观光客 - guānguāng kè - Touriste	nom,objet,société	[sound:hsk6_观光.wav]
4700-V	HSK 6	关怀	guānhuái	carer de; s'occuper de	关怀备至 - guānhuái bèizhì - S'occuper avec attention<br>关怀他人 - guānhuái tārén - S'occuper des autres	nom,objet,relation	[sound:hsk6_关怀.wav]
4701-V	HSK 6	关联	guānlián	relier; avoir un lien	相关联 - guānlián xiāngxīn - Lié à quelque chose<br>关联性 - guānlián xìng - Relation	nom,objet,concept	[sound:hsk6_关联.wav]
4702-V	HSK 6	观赏	guānshǎng	regarder; contempler	观赏花景 - guānshǎng huājǐng - Contempler les fleurs<br>观赏表演 - guānshǎng biǎoyǎn - Regarder une représentation	nom,objet,art	[sound:hsk6_观赏.wav]
4703-V	HSK 6	官员	guānyuán	fonctionnaire; officiel	官员的职责 - guānyuán de zhízé - Responsabilités d'un fonctionnaire<br>官员的权力 - guānyuán de quánlì - Pouvoir d'un fonctionnaire	nom,objet,société	[sound:hsk6_官员.wav]
4704-V	HSK 6	古典	gǔdiǎn	classique; traditionnel	古典音乐 - gǔdiǎn yīnyuè - Musique classique<br>古典文学 - gǔdiǎn wénxué - Littérature classique	nom,objet,culture	[sound:hsk6_古典.wav]
4705-V	HSK 6	孤独	gūdú	solitaire; seul	孤独感 - gūdú gǎn - Sentiment d'isolement<br>孤独的生活 - gūdú de shēnghuó - Vie solitaire	nom,objet,émotion	[sound:hsk6_孤独.wav]
4706-V	HSK 6	姑姑	gūgu	tante maternelle	姑姑的建议 - gūgu de jiànyì - Conseil de la tante maternelle<br>姑姑的关怀 - gūgu de guānhuái - Soin de la tante maternelle	nom,objet,famille	[sound:hsk6_姑姑.wav]
4707-V	HSK 6	跪	guì	s'agenouiller; s'incliner	跪拜祖先 - guì bài zǔxiān - S'incliner devant les ancêtres<br>跪下请求帮助 - guì xià qǐngqiú bāngzhù - S'agenouiller pour demander aide	nom,objet,religion	[sound:hsk6_跪.wav]
4708-V	HSK 6	归	guī	retourner; revenir; se rendre	归来 - guīlái - Revenir<br>归还 - guīhuán - Rendre	verbe,action,espace	[sound:hsk6_归.wav]
4709-V	HSK 6	轨道	guǐdào	orbite; trajectoire; voie	轨道交通 - guǐdào jiāotōng - Transport en commun sur rail<br>轨道卫星 - guǐdào wèixīng - Satellite en orbite	nom,objet,espace	[sound:hsk6_轨道.wav]
4710-V	HSK 6	规范	guīfàn	norme; standard; réglementer	规范的行为 - guīfàn de xíngwéi - Comportement normatif<br>规范的语言 - guīfàn de yǔyán - Langage standard	nom,objet,règle	[sound:hsk6_规范.wav]
4711-V	HSK 6	规划	guīhuà	planifier; élaborer un plan	规划城市 - guīhuà chéngshì - Planifier une ville<br>规划发展 - guīhuà fāzhǎn - Planifier le développement	nom,objet,concept	[sound:hsk6_规划.wav]
4712-V	HSK 6	归还	guīhuán	rendre; remettre	归还书籍 - guīhuán shūjí - Rendre un livre<br>归还工具 - guīhuán gōngjù - Rendre un outil	nom,objet,action	[sound:hsk6_归还.wav]
4713-V	HSK 6	规矩	guīju	règles; normes	遵守规矩 - guīju zūnshǒu - Respecter les règles<br>没有规矩 - méiyǒu guīju - Pas de règles	nom,objet,règle	[sound:hsk6_规矩.wav]
4714-V	HSK 6	贵重	guìzhòng	chers; précieux	贵重物品 - guìzhòng wùpǐn - Objets précieux<br>贵重的礼物 - guìzhòng de lǐwù - Cadeau précieux	nom,objet,valeur	[sound:hsk6_贵重.wav]
4715-V	HSK 6	古迹	gǔjì	lieu historique; site archéologique	古迹保护 - gǔjì bǎohù - Protection des sites historiques<br>古迹游览 - gǔjì yóulǎn - Visite des sites historiques	nom,objet,culture	[sound:hsk6_古迹.wav]
4716-V	HSK 6	棍	gùn	bâton; canne	棍子 - gùn zi - Bâton<br>棍棒 - gùn bàng - Bâton de combat	nom,objet,outil	[sound:hsk6_棍.wav]
4717-V	HSK 6	国宝	guóbǎo	trésor national; patrimoine culturel	国宝级文物 - guóbǎo jí wénwù - Trésor culturel de niveau national<br>国宝级艺术品 - guóbǎo jí yìshùpǐn - Œuvre d'art de niveau national	nom,objet,culture	[sound:hsk6_国宝.wav]
4718-V	HSK 6	国产	guóchǎn	produit national; fabriqué dans le pays	国产汽车 - guóchǎn qìchē - Voiture produite nationalement<br>国产电影 - guóchǎn diànyǐng - Film produit nationalement	nom,objet,commerce	[sound:hsk6_国产.wav]
4719-V	HSK 6	过渡	guòdù	transition; passerelle; transitoire	过渡时期 - guòdù shíqī - Période de transition<br>过渡阶段 - guòdù jiēduàn - Phase de transition	nom,objet,concept	[sound:hsk6_过渡.wav]
4720-V	HSK 6	国歌	guógē	chant national	国歌演奏 - guógē yǎnzòu - Interprétation du chant national	nom,objet,culture	[sound:hsk6_国歌.wav]
4721-V	HSK 6	过后	guòhòu	après; postérieurement	过后几天 - guòhòu jǐ tiān - Quelques jours après<br>过后再说 - guòhòu zài shuō - On en parlera plus tard	nom,objet,temps	[sound:hsk6_过后.wav]
4722-V	HSK 6	国旗	guóqí	drapeau national	国旗升起 - guóqí shēngqǐ - Lever le drapeau national<br>国旗飘扬 - guóqí piāoyáng - Le drapeau national flotte	nom,objet,société	[sound:hsk6_国旗.wav]
4723-V	HSK 6	国情	guóqíng	situation nationale; contexte national	了解国情 - guóqíng liǎojiě - Comprendre la situation nationale<br>国情调查 - guóqíng diàochá - Enquête sur la situation nationale	nom,objet,société	[sound:hsk6_国情.wav]
4724-V	HSK 6	过时	guòshí	dépassé; obsolète	过时的观念 - guòshí de guānniàn - Idée dépassée<br>过时的技术 - guòshí de jìshù - Technologie obsolète	nom,objet,culture	[sound:hsk6_过时.wav]
4725-V	HSK 6	国王	guówáng	roi; monarque	国王的统治 - guówáng de tǒngzhì - Règne du roi<br>国王的权力 - guówáng de quánlì - Pouvoir du roi	nom,objet,personnage	[sound:hsk6_国王.wav]
1661-V	HSK 6	股票	gǔpiào	action	买股票 - mǎi gǔpiào - achat d'actions<br>股票市场 - gǔpiào shìchǎng - marché des actions<br>股票价格 - gǔpiào jiàgé - prix des actions	argent	[sound:hsk1_股票.wav]
4726-V	HSK 6	古人	gǔrén	ancêtre; personne ancienne	古人的智慧 - gǔrén de zhìhuì - Sagesse des ancêtres<br>古人的生活 - gǔrén de shēnghuó - Vie des personnes anciennes	nom,objet,culture	[sound:hsk6_古人.wav]
4727-V	HSK 6	股市	gǔshì	marché boursier; bourse	股市行情 - gǔshì hángqíng - Situation du marché boursier<br>股市投资 - gǔshì tóuzī - Investissement en bourse	nom,objet,économie	[sound:hsk6_股市.wav]
4728-V	HSK 6	固体	gùtǐ	solide; matière solide	固体物质 - gùtǐ wùzhì - Substance solide<br>固体状态 - gùtǐ zhuàngtài - État solide	nom,objet,science	[sound:hsk6_固体.wav]
1743-V	HSK 6	骨头	gǔtou	os	骨头断了 - gǔtou duàn le - os cassé<br>骨头疼 - gǔtou téng - douleur osseuse<br>骨密度 - gǔmìdù - densité osseuse	santé	[sound:hsk1_骨头.wav]
4729-V	HSK 6	顾问	gùwèn	consultant; conseiller	顾问咨询 - gùwèn zīxún - Consultation de conseiller<br>顾问服务 - gùwèn fúwù - Service de conseiller	nom,objet,profession	[sound:hsk6_顾问.wav]
4730-V	HSK 6	鼓舞	gǔwǔ	encourager; inspirer	鼓舞人心 - gǔwǔ rénxīn - Encourager les gens<br>鼓舞士气 - gǔwǔ shìqì - Encourager le moral	nom,objet,action	[sound:hsk6_鼓舞.wav]
4731-V	HSK 6	故障	gùzhàng	défaut; panne	故障排除 - gùzhàng páichú - Élimination des pannes<br>故障报告 - gùzhàng bàogào - Rapport de panne	nom,objet,technique	[sound:hsk6_故障.wav]
4732-V	HSK 6	害	hài	dommage; nuire	害处 - hài chù - Dommage<br>害人 - hài rén - Nuire à autrui	nom,objet,négatif	[sound:hsk6_害.wav]
4733-V	HSK 6	海内外	hǎi nèiwài	monde entier; à l'intérieur et à l'extérieur du pays	海内外人士 - hǎi nèiwài rénshì - Personnes à l'intérieur et à l'extérieur du pays<br>海内外交流 - hǎi nèiwài jiāoliú - Échanges internationaux	nom,objet,géographie	[sound:hsk6_海内外.wav]
4734-V	HSK 6	海岸	hǎi'àn	côte; littoral	海岸线 - hǎi'àn xiàn - Ligne côtière<br>海岸风景 - hǎi'àn fēngjǐng - Paysage côtier	nom,objet,géographie	[sound:hsk6_海岸.wav]
4735-V	HSK 6	海拔	hǎibá	altitude	海拔高度 - hǎibá gāodù - Hauteur d'altitude<br>海拔测量 - hǎibá cèliáng - Mesure de l'altitude	nom,objet,géographie	[sound:hsk6_海拔.wav]
4736-V	HSK 6	海面	hǎimiàn	surface de la mer	海面平静 - hǎimiàn píngjìng - Surface calme de la mer<br>海面波涛汹涌 - hǎimiàn bōtāo xiōngyǒng - Surface agitée de la mer	nom,objet,géographie	[sound:hsk6_海面.wav]
4737-V	HSK 6	海域	hǎiyù	zones marines	海域范围 - hǎiyù fànwéi - Zone maritime<br>海域管理 - hǎiyù guǎnlǐ - Gestion des zones marines	nom,objet,géographie	[sound:hsk6_海域.wav]
4738-V	HSK 6	寒冬	hándōng	hiver rigoureux; période froide	寒冬腊月 - hándōng làyuè - Mois froids du mois de décembre<br>寒冬时节 - hándōng shíjié - Période froide de l'hiver	nom,objet,temps	[sound:hsk6_寒冬.wav]
4739-V	HSK 6	航空	hángkōng	aéronautique; aviation	航空公司 - hángkōng gōngsī - Compagnie aérienne<br>航空旅行 - hángkōng lǚxíng - Voyage en avion	nom,objet,technique	[sound:hsk6_航空.wav]
4740-V	HSK 6	罕见	hǎnjiàn	rare; peu commun	罕见的现象 - hǎnjiàn de xiànxiàng - Phénomène rare<br>罕见的机会 - hǎnjiàn de jīhuì - Occasion rare	nom,objet,fréquence	[sound:hsk6_罕见.wav]
4741-V	HSK 6	含义	hányì	signification; sens	含义不明 - hányì bùmíng - Sens ambigu	nom,objet,culture	[sound:hsk6_含义.wav]
4742-V	HSK 6	旱灾	hànzāi	sécheresse; famine	旱灾影响 - hànzāi yǐngxiǎng - Impact de la sécheresse<br>旱灾预防 - hànzāi yùfáng - Prévention de la sécheresse	nom,objet,environnement	[sound:hsk6_旱灾.wav]
4743-V	HSK 6	毫不	háo bù	pas du tout; absolument pas	毫不犹豫 - háo bù yóuyù - Sans hésiter<br>毫不关心 - háo bù guānxīn - Absolument sans s'intéresser	nom,objet,négatif	[sound:hsk6_毫不.wav]
4744-V	HSK 6	毫无	háo wú	pas du tout; absolument aucun	毫无意义 - háo wú yìyì - Absolument sans signification<br>毫无希望 - háo wú xīwàng - Absolument sans espoir	nom,objet,négatif	[sound:hsk6_毫无.wav]
4745-V	HSK 6	好不	hǎobù	très bien; extrêmement	好不好看？- hǎobù hǎokàn? - Est-ce que c'est joli ?<br>好不好听？- hǎobù hǎotīng? - Est-ce que c'est joli à entendre ?	nom,objet,adjectif	[sound:hsk6_好不.wav]
4746-V	HSK 6	好感	hǎogǎn	bonne impression; sympathie	给人好感 - gěi rén hǎogǎn - Donner une bonne impression<br>好感度 - hǎogǎn dù - Degré de sympathie	nom,objet,émotion	[sound:hsk6_好感.wav]
