ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
8410-V	HSK 7-9	老乡	lǎoxiāng	personne du même pays/région; compatriote (originaire du même coin)	他是我老乡 - tā shì wǒ lǎoxiāng - Il vient du même coin que moi<br>在外地遇到老乡 - zài wàidì yùdào lǎoxiāng - Rencontrer un compatriote loin de chez soi<br>老乡见老乡，两眼泪汪汪 - lǎoxiāng jiàn lǎoxiāng, liǎng yǎn lèiwāngwāng - Quand deux gens du même pays se rencontrent, l’émotion monte	nom,société,oral	[sound:hsk7_老乡.wav]
8411-V	HSK 7-9	老字号	lǎozìhao	enseigne centenaire; marque traditionnelle (réputée)	北京老字号 - Běijīng lǎozìhao - vieille enseigne de Pékin<br>这家老字号很有名 - zhè jiā lǎozìhao hěn yǒumíng - Cette enseigne traditionnelle est très connue<br>老字号餐馆 - lǎozìhao cānguǎn - restaurant d’enseigne historique	nom,culture,commerce	[sound:hsk7_老字号.wav]
8412-V	HSK 7-9	腊月	làyuè	12e mois lunaire (mois “Là”, avant le Nouvel An chinois)	腊月二十八 - làyuè èrshíbā - 28 du 12e mois lunaire<br>腊月里很冷 - làyuè lǐ hěn lěng - En 腊月, il fait très froid<br>腊月办年货 - làyuè bàn niánhuò - Faire les achats du Nouvel An pendant 腊月	nom,culture,temps	[sound:hsk7_腊月.wav]
8413-V	HSK 7-9	蜡烛	làzhú	bougie	点蜡烛 - diǎn làzhú - allumer une bougie<br>吹蜡烛 - chuī làzhú - souffler la bougie<br>蜡烛快烧完了 - làzhú kuài shāo wán le - La bougie est presque consumée	nom,objet,quotidien	[sound:hsk7_蜡烛.wav]
8414-V	HSK 7-9	乐此不疲	lècǐ-bùpí	y prendre plaisir sans se lasser; ne jamais se fatiguer de (faire)	他对研究乐此不疲 - tā duì yánjiū lècǐ-bùpí - Il fait de la recherche avec passion, sans se lasser<br>我乐此不疲地学习中文 - wǒ lècǐ-bùpí de xuéxí Zhōngwén - J’apprends le chinois avec plaisir, sans me lasser<br>她总是乐此不疲地帮人 - tā zǒngshì lècǐ-bùpí de bāng rén - Elle aide toujours les autres avec enthousiasme	idiome,attitude,positif	[sound:hsk7_乐此不疲.wav]
8415-V	HSK 7-9	勒	lēi	serrer; étrangler (par une corde/ceinture); (aussi) “faire pression”	勒紧安全带 - lēi jǐn ānquándài - Serrer la ceinture de sécurité<br>绳子勒得太紧 - shéngzi lēi de tài jǐn - La corde serre trop<br>他脖子被勒出红印 - tā bózi bèi lēi chū hóngyìn - Son cou a des marques rouges à force d’être serré	verbe,action,physique	[sound:hsk7_勒.wav]
8416-V	HSK 7-9	雷达	léidá	radar	雷达探测 - léidá tàncè - détection radar<br>雷达站 - léidá zhàn - station radar<br>雷达屏幕 - léidá píngmù - écran radar	nom,science/tech,objet	[sound:hsk7_雷达.wav]
8417-V	HSK 7-9	累计	lěijì	cumuler; total cumulé (jusqu’à présent)	累计销量 - lěijì xiāoliàng - ventes cumulées<br>累计达到一万 - lěijì dádào yí wàn - atteindre 10 000 au total<br>累计工作十年 - lěijì gōngzuò shí nián - avoir travaillé dix ans au total	verbe/adv,quantité,statistiques	[sound:hsk7_累计.wav]
8418-V	HSK 7-9	累积	lěijī	accumuler; s’accumuler (progressivement)	经验是慢慢累积的 - jīngyàn shì mànman lěijī de - L’expérience s’accumule petit à petit<br>垃圾累积太多 - lājī lěijī tài duō - Les déchets se sont trop accumulés<br>累积效应 - lěijī xiàoyìng - effet cumulatif	verbe,processus,abstrait	[sound:hsk7_累积.wav]
8419-V	HSK 7-9	雷同	léitóng	se ressembler fortement; être identique (péjoratif: “copié-collé”)	两篇文章内容雷同 - liǎng piān wénzhāng nèiróng léitóng - Le contenu des deux articles est très similaire<br>答案几乎雷同 - dá’àn jīhū léitóng - Les réponses sont presque identiques<br>设计不能太雷同 - shèjì bù néng tài léitóng - Le design ne doit pas trop se ressembler	verbe/adj,critique,comparaison	[sound:hsk7_雷同.wav]
8420-V	HSK 7-9	累赘	léizhui	fardeau; encombrant; inutilement compliqué / lourd	带这么多东西太累赘 - dài zhème duō dōngxi tài léizhui - Porter autant de choses, c’est encombrant<br>这些步骤有点累赘 - zhèxiē bùzhòu yǒudiǎn léizhui - Ces étapes sont un peu superflues/lourdes<br>孩子不是累赘 - háizi bú shì léizhui - Les enfants ne sont pas un fardeau	nom/adj,abstrait,style	[sound:hsk7_累赘.wav]
8421-V	HSK 7-9	愣	lèng	interloqué; figé; (verbe) rester planté; (adv.) brusquement	他愣住了 - tā lèngzhù le - Il est resté figé / bouche bée<br>别愣着，快走 - bié lèng zhe, kuài zǒu - Reste pas planté là, avance<br>他愣是没说话 - tā lèng shì méi shuōhuà - Il n’a vraiment rien dit (malgré tout)	adj/verbe/adv,oral,réaction	[sound:hsk7_愣.wav]
8422-V	HSK 7-9	冷淡	lěngdàn	froid; distant; tiède (accueil, attitude, relations)	他对我很冷淡 - tā duì wǒ hěn lěngdàn - Il est froid avec moi<br>反应很冷淡 - fǎnyìng hěn lěngdàn - Réaction plutôt tiède<br>别这么冷淡 - bié zhème lěngdàn - Ne sois pas si distant	adj,relation,émotion	[sound:hsk7_冷淡.wav]
8423-V	HSK 7-9	冷冻	lěngdòng	congeler; surgelé; réfrigération	把肉冷冻起来 - bǎ ròu lěngdòng qǐlái - Congeler la viande<br>冷冻食品 - lěngdòng shípǐn - aliments surgelés<br>冷冻室 - lěngdòng shì - compartiment congélateur	verbe/adj,alimentation,quotidien	[sound:hsk7_冷冻.wav]
8424-V	HSK 7-9	棱角	léngjiǎo	arête; angle; (fig.) aspérités de caractère (“tranchant”)	石头有棱角 - shítou yǒu léngjiǎo - La pierre a des arêtes<br>他说话太有棱角 - tā shuōhuà tài yǒu léngjiǎo - Il parle trop “cash”, trop tranchant<br>磨平棱角 - mó píng léngjiǎo - Arrondir les angles (fig.)	nom,description/figuré,caractère	[sound:hsk7_棱角.wav]
8425-V	HSK 7-9	冷酷	lěngkù	froid; impitoyable; cruel	他看起来很冷酷 - tā kànqilai hěn lěngkù - Il a l’air froid/impassible<br>冷酷无情 - lěngkù wúqíng - froid et sans pitié<br>对敌人冷酷 - duì dírén lěngkù - être impitoyable envers l’ennemi	adj,émotion,critique	[sound:hsk7_冷酷.wav]
8426-V	HSK 7-9	冷落	lěngluò	négliger; mettre à l’écart; laisser de côté; (lieu) désert	别冷落了朋友 - bié lěngluò le péngyou - Ne néglige pas tes amis<br>他被大家冷落 - tā bèi dàjiā lěngluò - Il a été mis à l’écart<br>这里有点冷落 - zhèlǐ yǒudiǎn lěngluò - Ici, c’est un peu désert	verbe/adj,relation,polyseme	[sound:hsk7_冷落.wav]
8427-V	HSK 7-9	冷门	lěngmén	peu populaire; “niche”; impopulaire (sujet, discipline, produit)	这是个冷门专业 - zhè shì gè lěngmén zhuānyè - C’est une filière peu choisie<br>冷门电影 - lěngmén diànyǐng - film de niche<br>冷门比赛结果 - lěngmén bǐsài jiéguǒ - résultat surprise (outsider)	adj/nom,société,médias/sport	[sound:hsk7_冷门.wav]
8428-V	HSK 7-9	冷漠	lěngmò	indifférent; froid; apathetique (attitude)	他对别人的痛苦很冷漠 - tā duì biérén de tòngkǔ hěn lěngmò - Il est indifférent à la souffrance des autres<br>冷漠的表情 - lěngmò de biǎoqíng - expression impassible<br>别这么冷漠 - bié zhème lěngmò - Ne sois pas si indifférent	adj,émotion,société	[sound:hsk7_冷漠.wav]
8429-V	HSK 7-9	冷气	lěngqì	air froid; climatisation (sud: “clim”)	开冷气 - kāi lěngqì - mettre la clim<br>冷气太足了 - lěngqì tài zú le - La clim est trop forte<br>冷气机 - lěngqìjī - climatiseur	nom,quotidien,maison	[sound:hsk7_冷气.wav]
8430-V	HSK 7-9	冷却	lěngquè	refroidir; refroidissement	让它冷却一下 - ràng tā lěngquè yíxià - Laisse-le refroidir un peu<br>冷却系统 - lěngquè xìtǒng - système de refroidissement<br>感情冷却了 - gǎnqíng lěngquè le - Les sentiments se sont refroidis	verbe,science/figuré,polyseme	[sound:hsk7_冷却.wav]
8431-V	HSK 7-9	冷战	lěngzhàn	guerre froide; (fam.) “faire la tête”/froid dans le couple	冷战时期 - lěngzhàn shíqī - époque de la guerre froide<br>他们冷战好几天了 - tāmen lěngzhàn hǎo jǐ tiān le - Ils se font la tête depuis plusieurs jours<br>结束冷战 - jiéshù lěngzhàn - mettre fin à la guerre froide / au froid	nom/verbe,histoire/relations,polyseme	[sound:hsk7_冷战.wav]
8432-V	HSK 7-9	乐意	lèyì	être disposé à; volontiers; accepter avec plaisir	我很乐意帮你 - wǒ hěn lèyì bāng nǐ - Je veux bien t’aider / avec plaisir<br>你乐意吗？ - nǐ lèyì ma? - Ça te dit ?<br>他不太乐意 - tā bú tài lèyì - Il n’est pas très partant	adj/verbe (modal),politesse,quotidien	[sound:hsk7_乐意.wav]
8433-V	HSK 7-9	乐园	lèyuán	parc d’attractions; paradis (fig.)	儿童乐园 - értóng lèyuán - aire/parc pour enfants<br>游乐园 - yóulèyuán - parc d’attractions<br>这里简直是美食乐园 - zhèlǐ jiǎnzhí shì měishí lèyuán - Ici, c’est un paradis de la gastronomie	nom,lieu/figuré,loisirs	[sound:hsk7_乐园.wav]
8434-V	HSK 7-9	炼	liàn	raffiner; fondre; forger; s’entraîner (abrév. de 锻炼)	炼钢 - liàn gāng - fabriquer/raffiner l’acier<br>炼油 - liàn yóu - raffiner du pétrole<br>刻苦锻炼/炼 - kè<br>苦 duànliàn/liàn - s’entraîner durement	verbe,industrie/sport,polyseme	[sound:hsk7_炼.wav]
8435-V	HSK 7-9	立案	lì’àn	enregistrer une affaire (police/justice); ouvrir un dossier	警方已立案调查 - jǐngfāng yǐ lì’àn diàochá - La police a ouvert une enquête<br>不予立案 - bú yǔ lì’àn - ne pas ouvrir de dossier<br>立案标准 - lì’àn biāozhǔn - critères d’ouverture de dossier	verbe,justice,administratif	[sound:hsk7_立案.wav]
8436-V	HSK 7-9	良	liáng	bon; bien; (soutenu) excellent	良好状态 - liánghǎo zhuàngtài - bon état<br>良心 - liángxīn - conscience (morale)<br>良师益友 - liángshī-yìyǒu - bon professeur et ami utile	adj,registre soutenu,abstrait	[sound:hsk7_良.wav]
8437-V	HSK 7-9	亮点	liàngdiǎn	point fort; highlight; élément marquant	这次发布会的亮点 - zhè cì fābùhuì de liàngdiǎn - Le point fort de la présentation<br>最大的亮点是续航 - zuìdà de liàngdiǎn shì xùháng - Le plus gros point fort, c’est l’autonomie<br>方案有几个亮点 - fāng’àn yǒu jǐ ge liàngdiǎn - Le plan a quelques points forts	nom,évaluation,oral	[sound:hsk7_亮点.wav]
8438-V	HSK 7-9	量化	liànghuà	quantifier; mettre en chiffres	把目标量化 - bǎ mùbiāo liànghuà - Quantifier les objectifs<br>量化指标 - liànghuà zhǐbiāo - indicateurs quantitatifs<br>难以量化 - nányǐ liànghuà - difficile à quantifier	verbe,analyse,abstrait	[sound:hsk7_量化.wav]
8439-V	HSK 7-9	谅解	liàngjiě	comprendre et pardonner; indulgence (après conflit)	请你谅解 - qǐng nǐ liàngjiě - Merci de comprendre / d’être indulgent<br>希望得到谅解 - xīwàng dédào liàngjiě - espérer obtenir le pardon/une compréhension<br>互相谅解 - hùxiāng liàngjiě - se comprendre mutuellement	verbe/nom,relation,politesse	[sound:hsk7_谅解.wav]
8440-V	HSK 7-9	两口子	liǎngkǒuzi	(le) couple; mari et femme (familier)	他们两口子都在上班 - tāmen liǎngkǒuzi dōu zài shàngbān - Ils travaillent tous les deux (le couple)<br>两口子吵架 - liǎngkǒuzi chǎojià - le couple se dispute<br>我跟两口子很熟 - wǒ gēn liǎngkǒuzi hěn shú - Je connais bien le couple	nom,familier,famille	[sound:hsk7_两口子.wav]
8441-V	HSK 7-9	亮丽	liànglì	lumineux et joli; éclatant; élégant (souvent apparence)	色彩亮丽 - sècǎi liànglì - couleurs éclatantes<br>她看起来很亮丽 - tā kànqilai hěn liànglì - Elle a l’air rayonnante<br>城市形象更亮丽 - chéngshì xíngxiàng gèng liànglì - une image de la ville plus “éclatante”	adj,description,style	[sound:hsk7_亮丽.wav]
8442-V	HSK 7-9	两栖	liǎngqī	amphibie; “à double milieu” (terre/eau); (fig.) double activité	两栖动物 - liǎngqī dòngwù - amphibien<br>两栖作战 - liǎngqī zuòzhàn - opération amphibie<br>他是两栖演员 - tā shì liǎngqī yǎnyuán - acteur qui fait cinéma et télé (fig.)	adj,science/figuré,polyseme	[sound:hsk7_两栖.wav]
8443-V	HSK 7-9	两手	liǎngshǒu	deux mains; (fig.) “deux approches/deux moyens”	两手准备 - liǎngshǒu zhǔnbèi - préparer deux options<br>两手抓 - liǎngshǒu zhuā - avancer sur deux fronts<br>一只手不够，用两手 - yì zhī shǒu bùgòu, yòng liǎngshǒu - Une main ne suffit pas, utilise les deux	nom/expr.,abstrait,polyseme	[sound:hsk7_两手.wav]
8444-V	HSK 7-9	凉爽	liángshuǎng	frais; agréable (température)	秋天很凉爽 - qiūtiān hěn liángshuǎng - L’automne est frais et agréable<br>晚上风很凉爽 - wǎnshang fēng hěn liángshuǎng - Le vent du soir est agréable<br>凉爽的天气 - liángshuǎng de tiānqì - temps frais	adj,météo,description	[sound:hsk7_凉爽.wav]
8445-V	HSK 7-9	连贯	liánguàn	cohérent; fluide; enchaîné (discours, actions)	表达不够连贯 - biǎodá bùgòu liánguàn - l’expression n’est pas assez fluide<br>思路很连贯 - sīlù hěn liánguàn - le raisonnement est cohérent<br>动作连贯 - dòngzuò liánguàn - mouvements fluides	adj,langage,abstrait	[sound:hsk7_连贯.wav]
8446-V	HSK 7-9	亮相	liàngxiàng	apparaître en public; se présenter; faire ses débuts	新产品首次亮相 - xīn chǎnpǐn shǒucì liàngxiàng - Le nouveau produit fait ses débuts<br>他在会上亮相 - tā zài huì shàng liàngxiàng - Il est apparu à la réunion<br>明星亮相红毯 - míngxīng liàngxiàng hóngtǎn - Les stars apparaissent sur le tapis rouge	verbe,médias,événement	[sound:hsk7_亮相.wav]
8447-V	HSK 7-9	两下子	liǎngxiàzi	(deux-trois) compétences; “avoir de la ressource” (fam.)	他还真有两下子 - tā hái zhēn yǒu liǎngxiàzi - Il a vraiment du talent/du niveau<br>教我两下子 - jiāo wǒ liǎngxiàzi - Apprends-moi deux-trois trucs<br>我只有两下子 - wǒ zhǐ yǒu liǎngxiàzi - Je me débrouille, sans plus	nom,familier,oral	[sound:hsk7_两下子.wav]
8448-V	HSK 7-9	良心	liángxīn	conscience morale	凭良心说 - píng liángxīn shuō - honnêtement / en toute conscience<br>良心不安 - liángxīn bù’ān - avoir mauvaise conscience<br>他还有良心 - tā hái yǒu liángxīn - Il a encore une conscience (il n’est pas sans cœur)	nom,morale,abstrait	[sound:hsk7_良心.wav]
8449-V	HSK 7-9	良性	liángxìng	bénin; positif (évolution)	良性肿瘤 - liángxìng zhǒngliú - tumeur bénigne<br>良性循环 - liángxìng xúnhuán - cercle vertueux<br>竞争要良性 - jìngzhēng yào liángxìng - La concurrence doit être saine	adj,science/économie,polyseme	[sound:hsk7_良性.wav]
8450-V	HSK 7-9	两翼	liǎngyì	deux “ailes” / deux piliers (fig.)	以科技和教育为两翼 - yǐ kējì hé jiàoyù wéi liǎngyì - prendre la technologie et l’éducation comme deux piliers<br>两翼齐飞 - liǎngyì qífēi - avancer grâce à deux forces complémentaires<br>战略两翼 - zhànlüè liǎngyì - les deux volets stratégiques	nom,figuré,abstrait	[sound:hsk7_两翼.wav]
8451-V	HSK 7-9	联欢	liánhuān	fête/soirée collective; célébrer ensemble	联欢会 - liánhuānhuì - soirée/fête (de groupe)<br>春节联欢 - Chūnjié liánhuān - gala/soirée de fête du Nouvel An (idée)<br>大家联欢到很晚 - dàjiā liánhuān dào hěn wǎn - Tout le monde a fait la fête jusqu’à tard	nom/verbe,événement,société	[sound:hsk7_联欢.wav]
8452-V	HSK 7-9	廉价	liánjià	bon marché; à bas prix (souvent péjoratif: “cheap”)	廉价商品 - liánjià shāngpǐn - produits à bas prix<br>别买廉价货 - bié mǎi liánjià huò - N’achète pas du bas de gamme<br>廉价劳动力 - liánjià láodònglì - main-d’œuvre bon marché	adj,commerce,critique	[sound:hsk7_廉价.wav]
8453-V	HSK 7-9	脸颊	liǎnjiá	joue (visage)	她的脸颊红了 - tā de liǎnjiá hóng le - Ses joues ont rougi<br>轻轻摸脸颊 - qīngqīng mō liǎnjiá - toucher doucement la joue<br>泪水顺着脸颊流下 - lèishuǐ shùnzhe liǎnjiá liúxià - Les larmes coulent le long des joues	nom,corps,description	[sound:hsk7_脸颊.wav]
8454-V	HSK 7-9	廉洁	liánjié	intègre; incorruptible (surtout fonction publique)	廉洁自律 - liánjié zìlǜ - intégrité et autodiscipline<br>做官要廉洁 - zuò guān yào liánjié - un fonctionnaire doit être intègre<br>廉洁奉公 - liánjié fènggōng - servir le public avec probité	adj,politique,morale	[sound:hsk7_廉洁.wav]
8455-V	HSK 7-9	连连	liánlián	sans arrêt; à répétition; successivement	连连点头 - liánlián diǎntóu - hocher la tête à plusieurs reprises<br>连连称赞 - liánlián chēngzàn - complimenter sans arrêt<br>连连失败 - liánlián shībài - échouer à répétition	adv,fréquence,oral	[sound:hsk7_连连.wav]
8456-V	HSK 7-9	恋恋不舍	liànliàn-bùshě	avoir du mal à se séparer; ne pas pouvoir se résoudre à quitter	临走时恋恋不舍 - lín zǒu shí liànliàn-bùshě - Au moment de partir, il/elle avait du mal à quitter<br>对这座城市恋恋不舍 - duì zhè zuò chéngshì liànliàn-bùshě - Avoir de l’attachement pour cette ville<br>恋恋不舍地告别 - liànliàn-bùshě de gàobié - Dire au revoir à contrecœur	idiome,émotion,registre soutenu	[sound:hsk7_恋恋不舍.wav]
8457-V	HSK 7-9	联络	liánluò	contacter; se mettre en relation; liaison	保持联络 - bǎochí liánluò - rester en contact<br>联络方式 - liánluò fāngshì - coordonnées / moyen de contact<br>我跟他联络一下 - wǒ gēn tā liánluò yíxià - Je le contacte	verbe/nom,communication,administratif	[sound:hsk7_联络.wav]
8458-V	HSK 7-9	联盟	liánméng	alliance; coalition; ligue	军事联盟 - jūnshì liánméng - alliance militaire<br>行业联盟 - hángyè liánméng - alliance/consortium industriel<br>结成联盟 - jiéchéng liánméng - former une alliance	nom,politique/économie,organisation	[sound:hsk7_联盟.wav]
8459-V	HSK 7-9	连绵	liánmián	ininterrompu; s’étendre sans fin (montagnes, pluie…)	连绵不断 - liánmián bùduàn - sans interruption<br>连绵的群山 - liánmián de qúnshān - chaîne de montagnes continue<br>细雨连绵 - xìyǔ liánmián - pluie fine qui n’en finit pas	adj,description,nature	[sound:hsk7_连绵.wav]
